"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Manitoba","2016A000246","Both sexes","18 years","Persons","249","units","0","v468936","8.1.23","16664","","","","0"
"2020","Manitoba","2016A000246","Both sexes","19 years","Persons","249","units","0","v468939","8.1.24","18989","","","","0"
"2021","Manitoba","2016A000246","Both sexes","19 years","Persons","249","units","0","v468939","8.1.24","17671","","","","0"
"2020","Manitoba","2016A000246","Both sexes","20 years","Persons","249","units","0","v468945","8.1.26","20153","","","","0"
"2021","Manitoba","2016A000246","Both sexes","20 years","Persons","249","units","0","v468945","8.1.26","19261","","","","0"
"2020","Manitoba","2016A000246","Both sexes","21 years","Persons","249","units","0","v468948","8.1.27","19895","","","","0"
"2021","Manitoba","2016A000246","Both sexes","21 years","Persons","249","units","0","v468948","8.1.27","20425","","","","0"
"2020","Manitoba","2016A000246","Both sexes","22 years","Persons","249","units","0","v468951","8.1.28","19263","","","","0"
"2021","Manitoba","2016A000246","Both sexes","22 years","Persons","249","units","0","v468951","8.1.28","20058","","","","0"
"2020","Manitoba","2016A000246","Both sexes","23 years","Persons","249","units","0","v468954","8.1.29","18839","","","","0"
"2021","Manitoba","2016A000246","Both sexes","23 years","Persons","249","units","0","v468954","8.1.29","19423","","","","0"
"2020","Manitoba","2016A000246","Both sexes","24 years","Persons","249","units","0","v468960","8.1.30","19013","","","","0"
"2021","Manitoba","2016A000246","Both sexes","24 years","Persons","249","units","0","v468960","8.1.30","18928","","","","0"
"2020","Manitoba","2016A000246","Both sexes","25 years","Persons","249","units","0","v468966","8.1.32","19137","","","","0"
"2021","Manitoba","2016A000246","Both sexes","25 years","Persons","249","units","0","v468966","8.1.32","19000","","","","0"
"2020","Manitoba","2016A000246","Both sexes","26 years","Persons","249","units","0","v468969","8.1.33","19322","","","","0"
"2021","Manitoba","2016A000246","Both sexes","26 years","Persons","249","units","0","v468969","8.1.33","19054","","","","0"
"2020","Manitoba","2016A000246","Both sexes","27 years","Persons","249","units","0","v468972","8.1.34","19257","","","","0"
"2021","Manitoba","2016A000246","Both sexes","27 years","Persons","249","units","0","v468972","8.1.34","19237","","","","0"
"2020","Manitoba","2016A000246","Both sexes","28 years","Persons","249","units","0","v468975","8.1.35","19584","","","","0"
"2021","Manitoba","2016A000246","Both sexes","28 years","Persons","249","units","0","v468975","8.1.35","19122","","","","0"
"2020","Manitoba","2016A000246","Both sexes","29 years","Persons","249","units","0","v468978","8.1.36","19928","","","","0"
"2021","Manitoba","2016A000246","Both sexes","29 years","Persons","249","units","0","v468978","8.1.36","19461","","","","0"
"2020","Manitoba","2016A000246","Both sexes","30 years","Persons","249","units","0","v468984","8.1.38","20190","","","","0"
"2021","Manitoba","2016A000246","Both sexes","30 years","Persons","249","units","0","v468984","8.1.38","19834","","","","0"
"2020","Manitoba","2016A000246","Both sexes","31 years","Persons","249","units","0","v468987","8.1.39","19702","","","","0"
"2021","Manitoba","2016A000246","Both sexes","31 years","Persons","249","units","0","v468987","8.1.39","20104","","","","0"
"2020","Manitoba","2016A000246","Both sexes","32 years","Persons","249","units","0","v468993","8.1.40","19403","","","","0"
"2021","Manitoba","2016A000246","Both sexes","32 years","Persons","249","units","0","v468993","8.1.40","19622","","","","0"
"2020","Manitoba","2016A000246","Both sexes","33 years","Persons","249","units","0","v468996","8.1.41","19584","","","","0"
"2021","Manitoba","2016A000246","Both sexes","33 years","Persons","249","units","0","v468996","8.1.41","19453","","","","0"
"2020","Manitoba","2016A000246","Both sexes","34 years","Persons","249","units","0","v468999","8.1.42","20016","","","","0"
"2021","Manitoba","2016A000246","Both sexes","34 years","Persons","249","units","0","v468999","8.1.42","19565","","","","0"
"2020","Manitoba","2016A000246","Both sexes","35 years","Persons","249","units","0","v469005","8.1.44","19606","","","","0"
"2021","Manitoba","2016A000246","Both sexes","35 years","Persons","249","units","0","v469005","8.1.44","20002","","","","0"
"2020","Manitoba","2016A000246","Both sexes","36 years","Persons","249","units","0","v469008","8.1.45","19515","","","","0"
"2021","Manitoba","2016A000246","Both sexes","36 years","Persons","249","units","0","v469008","8.1.45","19587","","","","0"
"2020","Manitoba","2016A000246","Both sexes","37 years","Persons","249","units","0","v469011","8.1.46","18920","","","","0"
"2021","Manitoba","2016A000246","Both sexes","37 years","Persons","249","units","0","v469011","8.1.46","19537","","","","0"
"2020","Manitoba","2016A000246","Both sexes","38 years","Persons","249","units","0","v469014","8.1.47","18708","","","","0"
"2021","Manitoba","2016A000246","Both sexes","38 years","Persons","249","units","0","v469014","8.1.47","18896","","","","0"
"2020","Manitoba","2016A000246","Both sexes","39 years","Persons","249","units","0","v469017","8.1.48","18533","","","","0"
"2021","Manitoba","2016A000246","Both sexes","39 years","Persons","249","units","0","v469017","8.1.48","18717","","","","0"
"2020","Manitoba","2016A000246","Both sexes","40 years","Persons","249","units","0","v469026","8.1.50","18092","","","","0"
"2021","Manitoba","2016A000246","Both sexes","40 years","Persons","249","units","0","v469026","8.1.50","18525","","","","0"
"2020","Manitoba","2016A000246","Both sexes","41 years","Persons","249","units","0","v469029","8.1.51","17506","","","","0"
"2021","Manitoba","2016A000246","Both sexes","41 years","Persons","249","units","0","v469029","8.1.51","18055","","","","0"
"2020","Manitoba","2016A000246","Both sexes","42 years","Persons","249","units","0","v469032","8.1.52","17243","","","","0"
"2021","Manitoba","2016A000246","Both sexes","42 years","Persons","249","units","0","v469032","8.1.52","17465","","","","0"
"2020","Manitoba","2016A000246","Both sexes","43 years","Persons","249","units","0","v469035","8.1.53","16925","","","","0"
"2021","Manitoba","2016A000246","Both sexes","43 years","Persons","249","units","0","v469035","8.1.53","17147","","","","0"
"2020","Manitoba","2016A000246","Both sexes","44 years","Persons","249","units","0","v469038","8.1.54","16993","","","","0"
"2021","Manitoba","2016A000246","Both sexes","44 years","Persons","249","units","0","v469038","8.1.54","16832","","","","0"
"2020","Manitoba","2016A000246","Both sexes","45 years","Persons","249","units","0","v469044","8.1.56","16766","","","","0"
"2021","Manitoba","2016A000246","Both sexes","45 years","Persons","249","units","0","v469044","8.1.56","16947","","","","0"
"2020","Manitoba","2016A000246","Both sexes","46 years","Persons","249","units","0","v469047","8.1.57","16385","","","","0"
"2021","Manitoba","2016A000246","Both sexes","46 years","Persons","249","units","0","v469047","8.1.57","16728","","","","0"
"2020","Manitoba","2016A000246","Both sexes","47 years","Persons","249","units","0","v469050","8.1.58","16327","","","","0"
"2021","Manitoba","2016A000246","Both sexes","47 years","Persons","249","units","0","v469050","8.1.58","16339","","","","0"
"2020","Manitoba","2016A000246","Both sexes","48 years","Persons","249","units","0","v469053","8.1.59","16518","","","","0"
"2021","Manitoba","2016A000246","Both sexes","48 years","Persons","249","units","0","v469053","8.1.59","16295","","","","0"
"2020","Manitoba","2016A000246","Both sexes","49 years","Persons","249","units","0","v469059","8.1.60","16667","","","","0"
"2021","Manitoba","2016A000246","Both sexes","49 years","Persons","249","units","0","v469059","8.1.60","16478","","","","0"
"2020","Manitoba","2016A000246","Both sexes","50 years","Persons","249","units","0","v469065","8.1.62","16522","","","","0"
"2021","Manitoba","2016A000246","Both sexes","50 years","Persons","249","units","0","v469065","8.1.62","16575","","","","0"
"2020","Manitoba","2016A000246","Both sexes","51 years","Persons","249","units","0","v469068","8.1.63","15951","","","","0"
"2021","Manitoba","2016A000246","Both sexes","51 years","Persons","249","units","0","v469068","8.1.63","16428","","","","0"
"2020","Manitoba","2016A000246","Both sexes","52 years","Persons","249","units","0","v469071","8.1.64","15699","","","","0"
"2021","Manitoba","2016A000246","Both sexes","52 years","Persons","249","units","0","v469071","8.1.64","15844","","","","0"
"2020","Manitoba","2016A000246","Both sexes","53 years","Persons","249","units","0","v469074","8.1.65","15659","","","","0"
"2021","Manitoba","2016A000246","Both sexes","53 years","Persons","249","units","0","v469074","8.1.65","15572","","","","0"
"2020","Manitoba","2016A000246","Both sexes","54 years","Persons","249","units","0","v469077","8.1.66","16532","","","","0"
"2021","Manitoba","2016A000246","Both sexes","54 years","Persons","249","units","0","v469077","8.1.66","15535","","","","0"
"2020","Manitoba","2016A000246","Both sexes","55 years","Persons","249","units","0","v469083","8.1.68","17676","","","","0"
"2021","Manitoba","2016A000246","Both sexes","55 years","Persons","249","units","0","v469083","8.1.68","16405","","","","0"
"2020","Manitoba","2016A000246","Both sexes","56 years","Persons","249","units","0","v469086","8.1.69","18058","","","","0"
"2021","Manitoba","2016A000246","Both sexes","56 years","Persons","249","units","0","v469086","8.1.69","17547","","","","0"
"2020","Manitoba","2016A000246","Both sexes","57 years","Persons","249","units","0","v469092","8.1.70","18094","","","","0"
"2021","Manitoba","2016A000246","Both sexes","57 years","Persons","249","units","0","v469092","8.1.70","17916","","","","0"
"2020","Manitoba","2016A000246","Both sexes","58 years","Persons","249","units","0","v469095","8.1.71","18083","","","","0"
"2021","Manitoba","2016A000246","Both sexes","58 years","Persons","249","units","0","v469095","8.1.71","17963","","","","0"
"2020","Manitoba","2016A000246","Both sexes","59 years","Persons","249","units","0","v469098","8.1.72","18078","","","","0"
"2021","Manitoba","2016A000246","Both sexes","59 years","Persons","249","units","0","v469098","8.1.72","17932","","","","0"
"2020","Manitoba","2016A000246","Both sexes","60 years","Persons","249","units","0","v469104","8.1.74","17838","","","","0"
"2021","Manitoba","2016A000246","Both sexes","60 years","Persons","249","units","0","v469104","8.1.74","17910","","","","0"
"2020","Manitoba","2016A000246","Both sexes","61 years","Persons","249","units","0","v469107","8.1.75","16891","","","","0"
"2021","Manitoba","2016A000246","Both sexes","61 years","Persons","249","units","0","v469107","8.1.75","17657","","","","0"
"2020","Manitoba","2016A000246","Both sexes","62 years","Persons","249","units","0","v469110","8.1.76","16597","","","","0"
"2021","Manitoba","2016A000246","Both sexes","62 years","Persons","249","units","0","v469110","8.1.76","16712","","","","0"
"2020","Manitoba","2016A000246","Both sexes","63 years","Persons","249","units","0","v469113","8.1.77","16186","","","","0"
"2021","Manitoba","2016A000246","Both sexes","63 years","Persons","249","units","0","v469113","8.1.77","16404","","","","0"
"2020","Manitoba","2016A000246","Both sexes","64 years","Persons","249","units","0","v469116","8.1.78","15663","","","","0"
"2021","Manitoba","2016A000246","Both sexes","64 years","Persons","249","units","0","v469116","8.1.78","15981","","","","0"
"2020","Manitoba","2016A000246","Both sexes","65 years","Persons","249","units","0","v469125","8.1.80","15625","","","","0"
"2021","Manitoba","2016A000246","Both sexes","65 years","Persons","249","units","0","v469125","8.1.80","15470","","","","0"
"2020","Manitoba","2016A000246","Both sexes","66 years","Persons","249","units","0","v469128","8.1.81","15021","","","","0"
"2021","Manitoba","2016A000246","Both sexes","66 years","Persons","249","units","0","v469128","8.1.81","15432","","","","0"
"2020","Manitoba","2016A000246","Both sexes","67 years","Persons","249","units","0","v469131","8.1.82","14190","","","","0"
"2021","Manitoba","2016A000246","Both sexes","67 years","Persons","249","units","0","v469131","8.1.82","14818","","","","0"
"2020","Manitoba","2016A000246","Both sexes","68 years","Persons","249","units","0","v469134","8.1.83","13437","","","","0"
"2021","Manitoba","2016A000246","Both sexes","68 years","Persons","249","units","0","v469134","8.1.83","13968","","","","0"
"2020","Manitoba","2016A000246","Both sexes","69 years","Persons","249","units","0","v469137","8.1.84","12817","","","","0"
"2021","Manitoba","2016A000246","Both sexes","69 years","Persons","249","units","0","v469137","8.1.84","13227","","","","0"
"2020","Manitoba","2016A000246","Both sexes","70 years","Persons","249","units","0","v28594455","8.1.106","12452","","","","0"
"2021","Manitoba","2016A000246","Both sexes","70 years","Persons","249","units","0","v28594455","8.1.106","12597","","","","0"
"2020","Manitoba","2016A000246","Both sexes","71 years","Persons","249","units","0","v28594456","8.1.107","11970","","","","0"
"2021","Manitoba","2016A000246","Both sexes","71 years","Persons","249","units","0","v28594456","8.1.107","12196","","","","0"
"2020","Manitoba","2016A000246","Both sexes","72 years","Persons","249","units","0","v28594457","8.1.108","11716","","","","0"
"2021","Manitoba","2016A000246","Both sexes","72 years","Persons","249","units","0","v28594457","8.1.108","11675","","","","0"
"2020","Manitoba","2016A000246","Both sexes","73 years","Persons","249","units","0","v28594458","8.1.109","11410","","","","0"
"2021","Manitoba","2016A000246","Both sexes","73 years","Persons","249","units","0","v28594458","8.1.109","11428","","","","0"
"2020","Manitoba","2016A000246","Both sexes","74 years","Persons","249","units","0","v28594459","8.1.110","9523","","","","0"
"2021","Manitoba","2016A000246","Both sexes","74 years","Persons","249","units","0","v28594459","8.1.110","11091","","","","0"
"2020","Manitoba","2016A000246","Both sexes","75 years","Persons","249","units","0","v28594460","8.1.111","8627","","","","0"
"2021","Manitoba","2016A000246","Both sexes","75 years","Persons","249","units","0","v28594460","8.1.111","9246","","","","0"
"2020","Manitoba","2016A000246","Both sexes","76 years","Persons","249","units","0","v28594461","8.1.112","8257","","","","0"
"2021","Manitoba","2016A000246","Both sexes","76 years","Persons","249","units","0","v28594461","8.1.112","8370","","","","0"
"2020","Manitoba","2016A000246","Both sexes","77 years","Persons","249","units","0","v28594462","8.1.113","7809","","","","0"
"2021","Manitoba","2016A000246","Both sexes","77 years","Persons","249","units","0","v28594462","8.1.113","7995","","","","0"
"2020","Manitoba","2016A000246","Both sexes","78 years","Persons","249","units","0","v28594463","8.1.114","6987","","","","0"
"2021","Manitoba","2016A000246","Both sexes","78 years","Persons","249","units","0","v28594463","8.1.114","7526","","","","0"
"2020","Manitoba","2016A000246","Both sexes","79 years","Persons","249","units","0","v28594464","8.1.115","6717","","","","0"
"2021","Manitoba","2016A000246","Both sexes","79 years","Persons","249","units","0","v28594464","8.1.115","6726","","","","0"
"2020","Manitoba","2016A000246","Both sexes","80 years","Persons","249","units","0","v28594465","8.1.116","5949","","","","0"
"2021","Manitoba","2016A000246","Both sexes","80 years","Persons","249","units","0","v28594465","8.1.116","6426","","","","0"
"2020","Manitoba","2016A000246","Both sexes","81 years","Persons","249","units","0","v28594466","8.1.117","5608","","","","0"
"2021","Manitoba","2016A000246","Both sexes","81 years","Persons","249","units","0","v28594466","8.1.117","5654","","","","0"
"2020","Manitoba","2016A000246","Both sexes","82 years","Persons","249","units","0","v28594467","8.1.118","5212","","","","0"
"2021","Manitoba","2016A000246","Both sexes","82 years","Persons","249","units","0","v28594467","8.1.118","5333","","","","0"
"2020","Manitoba","2016A000246","Both sexes","83 years","Persons","249","units","0","v28594468","8.1.119","4729","","","","0"
"2021","Manitoba","2016A000246","Both sexes","83 years","Persons","249","units","0","v28594468","8.1.119","4901","","","","0"
"2020","Manitoba","2016A000246","Both sexes","84 years","Persons","249","units","0","v28594469","8.1.120","4489","","","","0"
"2021","Manitoba","2016A000246","Both sexes","84 years","Persons","249","units","0","v28594469","8.1.120","4414","","","","0"
"2020","Manitoba","2016A000246","Both sexes","85 years","Persons","249","units","0","v28594470","8.1.121","4041","","","","0"
"2021","Manitoba","2016A000246","Both sexes","85 years","Persons","249","units","0","v28594470","8.1.121","4138","","","","0"
"2020","Manitoba","2016A000246","Both sexes","86 years","Persons","249","units","0","v28594471","8.1.122","3683","","","","0"
"2021","Manitoba","2016A000246","Both sexes","86 years","Persons","249","units","0","v28594471","8.1.122","3703","","","","0"
"2020","Manitoba","2016A000246","Both sexes","87 years","Persons","249","units","0","v28594472","8.1.123","3403","","","","0"
"2021","Manitoba","2016A000246","Both sexes","87 years","Persons","249","units","0","v28594472","8.1.123","3300","","","","0"
"2020","Manitoba","2016A000246","Both sexes","88 years","Persons","249","units","0","v28594473","8.1.124","3179","","","","0"
"2021","Manitoba","2016A000246","Both sexes","88 years","Persons","249","units","0","v28594473","8.1.124","3046","","","","0"
"2020","Manitoba","2016A000246","Both sexes","89 years","Persons","249","units","0","v28594474","8.1.125","2726","","","","0"
"2021","Manitoba","2016A000246","Both sexes","89 years","Persons","249","units","0","v28594474","8.1.125","2790","","","","0"
"2020","Manitoba","2016A000246","Both sexes","90 years","Persons","249","units","0","v31226798","8.1.127","2502","","","","0"
"2021","Manitoba","2016A000246","Both sexes","90 years","Persons","249","units","0","v31226798","8.1.127","2371","","","","0"
"2020","Manitoba","2016A000246","Both sexes","91 years","Persons","249","units","0","v31226799","8.1.128","2056","","","","0"
"2021","Manitoba","2016A000246","Both sexes","91 years","Persons","249","units","0","v31226799","8.1.128","2116","","","","0"
"2020","Manitoba","2016A000246","Both sexes","92 years","Persons","249","units","0","v31226800","8.1.129","1832","","","","0"
"2021","Manitoba","2016A000246","Both sexes","92 years","Persons","249","units","0","v31226800","8.1.129","1694","","","","0"
"2020","Manitoba","2016A000246","Both sexes","93 years","Persons","249","units","0","v31226801","8.1.130","1458","","","","0"
"2021","Manitoba","2016A000246","Both sexes","93 years","Persons","249","units","0","v31226801","8.1.130","1479","","","","0"
"2020","Manitoba","2016A000246","Both sexes","94 years","Persons","249","units","0","v31226802","8.1.131","1138","","","","0"
"2021","Manitoba","2016A000246","Both sexes","94 years","Persons","249","units","0","v31226802","8.1.131","1165","","","","0"
"2020","Manitoba","2016A000246","Both sexes","95 years","Persons","249","units","0","v31226804","8.1.133","969","","","","0"
"2021","Manitoba","2016A000246","Both sexes","95 years","Persons","249","units","0","v31226804","8.1.133","901","","","","0"
"2020","Manitoba","2016A000246","Both sexes","96 years","Persons","249","units","0","v31226805","8.1.134","771","","","","0"
"2021","Manitoba","2016A000246","Both sexes","96 years","Persons","249","units","0","v31226805","8.1.134","734","","","","0"
"2020","Manitoba","2016A000246","Both sexes","97 years","Persons","249","units","0","v31226806","8.1.135","565","","","","0"
"2021","Manitoba","2016A000246","Both sexes","97 years","Persons","249","units","0","v31226806","8.1.135","569","","","","0"
"2020","Manitoba","2016A000246","Both sexes","98 years","Persons","249","units","0","v31226807","8.1.136","418","","","","0"
"2021","Manitoba","2016A000246","Both sexes","98 years","Persons","249","units","0","v31226807","8.1.136","403","","","","0"
"2020","Manitoba","2016A000246","Both sexes","99 years","Persons","249","units","0","v31226808","8.1.137","316","","","","0"
"2021","Manitoba","2016A000246","Both sexes","99 years","Persons","249","units","0","v31226808","8.1.137","292","","","","0"
"2020","Manitoba","2016A000246","Both sexes","100 years and over","Persons","249","units","0","v31226809","8.1.138","510","","","","0"
"2021","Manitoba","2016A000246","Both sexes","100 years and over","Persons","249","units","0","v31226809","8.1.138","540","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","0 years","Persons","249","units","0","v469239","9.1.2","14292","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","0 years","Persons","249","units","0","v469239","9.1.2","13672","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","1 year","Persons","249","units","0","v469272","9.1.3","14543","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","1 year","Persons","249","units","0","v469272","9.1.3","14149","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","2 years","Persons","249","units","0","v469305","9.1.4","15225","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","2 years","Persons","249","units","0","v469305","9.1.4","14432","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","3 years","Persons","249","units","0","v469338","9.1.5","15463","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","3 years","Persons","249","units","0","v469338","9.1.5","15143","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","4 years","Persons","249","units","0","v469371","9.1.6","15672","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","4 years","Persons","249","units","0","v469371","9.1.6","15429","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","5 years","Persons","249","units","0","v469437","9.1.8","15763","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","5 years","Persons","249","units","0","v469437","9.1.8","15625","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","6 years","Persons","249","units","0","v469470","9.1.9","15849","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","6 years","Persons","249","units","0","v469470","9.1.9","15757","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","7 years","Persons","249","units","0","v469191","9.1.10","15693","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","7 years","Persons","249","units","0","v469191","9.1.10","15850","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","8 years","Persons","249","units","0","v469212","9.1.11","15589","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","8 years","Persons","249","units","0","v469212","9.1.11","15707","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","9 years","Persons","249","units","0","v469215","9.1.12","15761","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","9 years","Persons","249","units","0","v469215","9.1.12","15625","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","10 years","Persons","249","units","0","v469221","9.1.14","15776","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","10 years","Persons","249","units","0","v469221","9.1.14","15786","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","11 years","Persons","249","units","0","v469224","9.1.15","15750","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","11 years","Persons","249","units","0","v469224","9.1.15","15773","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","12 years","Persons","249","units","0","v469227","9.1.16","15654","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","12 years","Persons","249","units","0","v469227","9.1.16","15768","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","13 years","Persons","249","units","0","v469230","9.1.17","14920","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","13 years","Persons","249","units","0","v469230","9.1.17","15675","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","14 years","Persons","249","units","0","v469233","9.1.18","14606","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","14 years","Persons","249","units","0","v469233","9.1.18","14907","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","15 years","Persons","249","units","0","v469242","9.1.20","14112","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","15 years","Persons","249","units","0","v469242","9.1.20","14608","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","16 years","Persons","249","units","0","v469245","9.1.21","14353","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","16 years","Persons","249","units","0","v469245","9.1.21","14096","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","17 years","Persons","249","units","0","v469248","9.1.22","13964","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","17 years","Persons","249","units","0","v469248","9.1.22","14296","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","18 years","Persons","249","units","0","v469251","9.1.23","14098","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","18 years","Persons","249","units","0","v469251","9.1.23","13926","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","19 years","Persons","249","units","0","v469254","9.1.24","14768","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","19 years","Persons","249","units","0","v469254","9.1.24","14132","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","20 years","Persons","249","units","0","v469260","9.1.26","15387","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","20 years","Persons","249","units","0","v469260","9.1.26","14837","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","21 years","Persons","249","units","0","v469263","9.1.27","15137","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","21 years","Persons","249","units","0","v469263","9.1.27","15410","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","22 years","Persons","249","units","0","v469266","9.1.28","14858","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","22 years","Persons","249","units","0","v469266","9.1.28","15153","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","23 years","Persons","249","units","0","v469269","9.1.29","15115","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","23 years","Persons","249","units","0","v469269","9.1.29","14907","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","24 years","Persons","249","units","0","v469275","9.1.30","14911","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","24 years","Persons","249","units","0","v469275","9.1.30","15146","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","25 years","Persons","249","units","0","v469281","9.1.32","15052","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","25 years","Persons","249","units","0","v469281","9.1.32","14768","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","26 years","Persons","249","units","0","v469284","9.1.33","15284","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","26 years","Persons","249","units","0","v469284","9.1.33","14832","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","27 years","Persons","249","units","0","v469287","9.1.34","15420","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","27 years","Persons","249","units","0","v469287","9.1.34","14946","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","28 years","Persons","249","units","0","v469290","9.1.35","15445","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","28 years","Persons","249","units","0","v469290","9.1.35","15049","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","29 years","Persons","249","units","0","v469293","9.1.36","16352","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","29 years","Persons","249","units","0","v469293","9.1.36","15133","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","30 years","Persons","249","units","0","v469299","9.1.38","16759","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","30 years","Persons","249","units","0","v469299","9.1.38","16070","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","31 years","Persons","249","units","0","v469302","9.1.39","16798","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","31 years","Persons","249","units","0","v469302","9.1.39","16569","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","32 years","Persons","249","units","0","v469308","9.1.40","17006","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","32 years","Persons","249","units","0","v469308","9.1.40","16657","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","33 years","Persons","249","units","0","v469311","9.1.41","17560","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","33 years","Persons","249","units","0","v469311","9.1.41","16922","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","34 years","Persons","249","units","0","v469314","9.1.42","17694","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","34 years","Persons","249","units","0","v469314","9.1.42","17552","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","35 years","Persons","249","units","0","v469320","9.1.44","17821","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","35 years","Persons","249","units","0","v469320","9.1.44","17728","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","36 years","Persons","249","units","0","v469323","9.1.45","17650","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","36 years","Persons","249","units","0","v469323","9.1.45","17838","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","37 years","Persons","249","units","0","v469326","9.1.46","17608","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","37 years","Persons","249","units","0","v469326","9.1.46","17684","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","38 years","Persons","249","units","0","v469329","9.1.47","16984","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","38 years","Persons","249","units","0","v469329","9.1.47","17681","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","39 years","Persons","249","units","0","v469332","9.1.48","16622","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","39 years","Persons","249","units","0","v469332","9.1.48","17019","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","40 years","Persons","249","units","0","v469341","9.1.50","16180","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","40 years","Persons","249","units","0","v469341","9.1.50","16627","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","41 years","Persons","249","units","0","v469344","9.1.51","15736","","","","0"
